geracao;minFitness;maxFitness;avgFitness;time
869;15184;26157;17793;5.998020
870;15184;26252;18030;6.005334
871;15151;25876;17745;6.012693
872;15151;26557;17758;6.019857
873;15151;26057;17999;6.027054
874;15151;26511;18108;6.034456
875;15140;26223;17892;6.041593
876;15140;26116;18060;6.048856
877;15140;26753;17924;6.055958
878;15135;26361;17686;6.063797
879;15135;25861;18028;6.070972
880;15135;26313;17877;6.078354
881;15135;26323;17882;6.085478
882;15135;25926;17957;6.093225
883;15135;26735;18162;6.100863
884;15135;26128;17995;6.108661
885;15135;25517;17978;6.116318
886;15135;25909;18313;6.124254
887;15135;26089;17971;6.131900
888;15128;26353;17891;6.139580
889;15091;25709;18318;6.147358
890;15091;26997;17956;6.155371
891;15072;26737;18136;6.163417
892;15072;26484;18067;6.171577
893;15072;26085;17699;6.179343
894;15072;25824;17788;6.187462
895;15053;26422;18363;6.195282
896;15053;25945;17817;6.203124
897;15053;26106;18105;6.210870
898;15046;26026;18161;6.218997
899;15046;26472;17964;6.226800
900;15012;26573;17968;6.234727
901;15012;26281;17821;6.242514
902;15012;26403;17716;6.250439
903;14993;25978;17654;6.258159
904;14993;26089;17733;6.266109
905;14993;26152;17785;6.273886
906;14993;26033;17830;6.281522
907;14993;25739;17434;6.288868
908;14993;25861;17755;6.296315
909;14993;25711;17519;6.303705
910;14993;26183;18009;6.311331
911;14993;26074;17939;6.319690
912;14993;25632;17858;6.327612
913;14993;26306;17406;6.335317
914;14993;26085;17783;6.343791
915;14993;26613;17686;6.351467
916;14993;26082;17542;6.359057
917;14993;25859;18242;6.366731
918;14993;26097;18246;6.374470
919;14993;26262;17846;6.381992
920;14993;26493;17762;6.389690
921;14993;26326;17663;6.396633
922;14993;26213;17690;6.403197
923;14993;25845;17799;6.410287
924;14993;26081;17614;6.417405
925;14993;26292;17539;6.424336
926;14993;26107;18176;6.431476
927;14993;26018;17802;6.439148
928;14993;26062;17574;6.447847
929;14993;26042;17635;6.455958
930;14993;26213;17485;6.464162
931;14993;26287;17835;6.472236
932;14993;25782;17951;6.481116
933;14993;25908;17693;6.489515
934;14993;26390;17759;6.497867
935;14993;26163;17379;6.506100
936;14993;26343;17604;6.514741
937;14993;26557;17714;6.523166
938;14993;26030;17774;6.530939
939;14993;26189;18128;6.537312
940;14993;26304;17829;6.544032
941;14993;26168;17774;6.551142
942;14993;26186;17569;6.558308
943;14993;26592;17578;6.565278
944;14993;26247;17654;6.572352
945;14993;26371;18047;6.579440
946;14993;26344;17890;6.586613
947;14993;26244;17751;6.593810
948;14993;26069;17821;6.601004
949;14993;26047;17914;6.608250
950;14993;25890;17636;6.615255
951;14993;26146;18019;6.622349
952;14993;26297;17564;6.629200
953;14993;26230;17963;6.636485
954;14993;25867;17535;6.643444
955;14993;26986;17514;6.650605
956;14993;26019;17656;6.657796
957;14993;25782;18054;6.665252
958;14993;26402;17685;6.672373
959;14993;26332;18129;6.679538
960;14993;26349;18167;6.686844
961;14993;26142;17423;6.694067
962;14993;26523;18109;6.701665
963;14993;26470;18027;6.708946
964;14993;25831;17662;6.716336
965;14993;25827;17982;6.723608
966;14981;25856;17845;6.730808
967;14981;26197;17941;6.737883
968;14981;26511;18262;6.745175
969;14981;26387;17768;6.752328
970;14981;25926;17529;6.759327
971;14981;26213;17695;6.766290
972;14981;25912;17937;6.773341
973;14981;25935;17707;6.780701
974;14981;26027;17614;6.787644
975;14981;26372;18105;6.794829
976;14981;26360;17901;6.801873
977;14981;26734;17950;6.809868
978;14981;26235;17713;6.817908
979;14981;26091;18187;6.826160
980;14981;26666;17521;6.834582
981;14981;26354;17722;6.843213
982;14981;26593;17827;6.851830
983;14981;26113;17778;6.860084
984;14981;25931;17914;6.868953
985;14981;25950;17565;6.877667
986;14981;26248;17713;6.886275
987;14981;26159;17990;6.894339
988;14981;26163;18142;6.902559
989;14981;26621;17742;6.910637
990;14981;25987;17774;6.918678
991;14981;25847;17822;6.926993
992;14981;26575;17729;6.935077
993;14981;26175;17678;6.943387
994;14981;25803;17471;6.951419
995;14981;26145;17765;6.959797
996;14981;26376;17658;6.967789
997;14981;26311;17499;6.975929
998;14981;25992;17782;6.983591
999;14981;25728;17471;6.991136
1000;14981;25855;17586;6.998512
1001;14981;26084;17780;7.005287
1002;14981;26328;18111;7.011162
1003;14981;26335;18121;7.016042
1004;14981;25990;17837;7.020880
1005;14981;25891;18068;7.024966
1006;14926;26661;17962;7.029022
1007;14926;26564;17903;7.032635
1008;14926;25971;17640;7.036117
1009;14926;26123;17378;7.040368
1010;14926;26310;17721;7.045542
1011;14926;25953;17631;7.051276
1012;14926;25857;17693;7.058018
1013;14926;26045;18144;7.065022
1014;14926;25861;17514;7.072101
1015;14926;25973;17841;7.079179
1016;14926;25940;17779;7.086218
1017;14926;26391;17690;7.093253
1018;14921;26056;17462;7.100206
1019;14921;26053;17506;7.107205
1020;14921;25905;17791;7.114286
1021;14921;26347;17729;7.121477
1022;14921;26582;18106;7.128602
1023;14921;26399;17724;7.135766
1024;14921;26675;17911;7.142887
1025;14921;26063;18005;7.150099
1026;14921;25899;17962;7.157252
1027;14921;25933;17918;7.164466
1028;14921;26158;17662;7.171579
1029;14921;26006;17668;7.178715
1030;14921;26387;17721;7.185756
1031;14921;26422;17813;7.192790
1032;14921;26018;17514;7.199812
1033;14921;25959;17415;7.206801
1034;14921;26543;17698;7.213848
1035;14921;26344;18093;7.220958
1036;14921;26798;18017;7.228099
1037;14921;25959;17626;7.233673
1038;14921;26194;17576;7.238815
1039;14921;26208;17289;7.243294
1040;14921;26885;17919;7.247536
1041;14921;26350;17878;7.251420
1042;14921;26098;17642;7.255391
1043;14921;26366;18095;7.258937
1044;14921;26010;17912;7.262461
1045;14921;25909;17656;7.265990
1046;14921;25706;17890;7.269552
1047;14921;26253;18096;7.273265
1048;14921;25937;17932;7.276826
1049;14921;26331;17278;7.280252
1050;14921;26122;17667;7.283769
1051;14876;26198;17847;7.287712
1052;14859;25669;17793;7.291929
1053;14859;25704;17401;7.296477
1054;14859;25812;17647;7.301192
1055;14859;25931;17938;7.306550
1056;14859;26328;17722;7.312045
1057;14859;25833;17482;7.318042
1058;14859;26091;17758;7.325302
1059;14859;26101;17380;7.331153
1060;14859;25604;17657;7.337082
1061;14859;25927;17564;7.342913
1062;14857;26255;17681;7.348843
1063;14857;25742;17634;7.354682
1064;14857;26310;17951;7.360772
1065;14857;25963;17969;7.366857
1066;14857;26925;18180;7.372864
1067;14816;26332;17623;7.378980
1068;14816;25866;17745;7.384866
1069;14816;27182;17714;7.390449
1070;14816;26602;17523;7.395377
1071;14816;26049;17744;7.399845
1072;14816;26214;17313;7.403853
1073;14816;26073;17415;7.407805
1074;14816;25813;17540;7.411597
1075;14816;26369;17562;7.415250
1076;14816;26030;18193;7.418982
1077;14816;26079;17853;7.422682
1078;14816;26226;18145;7.426426
1079;14816;25886;17319;7.430088
1080;14816;26286;17365;7.433689
1081;14816;26111;17290;7.437263
1082;14816;26201;18212;7.441209
1083;14816;26433;17965;7.445671
1084;14816;26388;17618;7.450288
1085;14788;26521;17873;7.455345
1086;14788;26071;18080;7.460894
1087;14788;26326;17954;7.467303
1088;14788;26550;17673;7.474120
1089;14788;26207;17867;7.481646
1090;14788;25948;17941;7.489656
1091;14788;25836;17655;7.497547
1092;14788;26773;17819;7.505683
1093;14778;25866;17708;7.513835
1094;14743;25763;17616;7.521718
1095;14743;26295;17754;7.529623
1096;14731;25803;17364;7.537539
1097;14730;26226;17585;7.545150
1098;14730;26096;17976;7.553280
1099;14730;25812;17705;7.561093
1100;14730;26298;17444;7.569066
1101;14720;26788;17526;7.577211
1102;14720;26126;17703;7.584969
1103;14720;26409;17404;7.592675
1104;14720;25984;17950;7.600773
1105;14720;26123;17885;7.609352
1106;14720;25805;17577;7.617766
1107;14720;26253;18068;7.626073
1108;14720;26121;17537;7.634464
1109;14702;26507;17868;7.642790
1110;14694;26155;17971;7.651268
1111;14684;26367;17605;7.659629
1112;14684;25759;17561;7.667988
1113;14684;26268;17564;7.676124
1114;14658;26024;17417;7.684095
1115;14658;25845;17570;7.692135
1116;14658;26573;18024;7.700363
1117;14658;26121;17484;7.708694
1118;14657;26845;17382;7.716712
1119;14657;26324;17238;7.724531
1120;14657;26238;17659;7.732676
1121;14657;25781;17594;7.740884
1122;14657;26428;18071;7.749104
1123;14642;26083;17596;7.757268
1124;14635;26217;17847;7.765576
1125;14635;26430;17590;7.774120
1126;14635;26163;17837;7.781000
1127;14635;26362;17706;7.787381
1128;14635;26018;17726;7.793475
1129;14635;26435;17769;7.798299
1130;14635;26028;17501;7.803391
1131;14635;26096;17382;7.807836
1132;14635;26149;17734;7.812251
1133;14635;26715;17526;7.816851
1134;14635;26584;17750;7.821853
1135;14635;26147;17456;7.828113
1136;14635;26387;17276;7.832695
1137;14635;26090;17164;7.837019
1138;14635;26837;17141;7.841183
1139;14635;26387;17374;7.845543
1140;14635;25995;17463;7.849961
1141;14635;26070;17975;7.853972
1142;14635;26373;17598;7.858021
1143;14635;26581;17316;7.862311
1144;14604;26340;17612;7.866769
1145;14604;25800;17472;7.871565
1146;14604;26368;17733;7.876605
1147;14604;26192;17696;7.881706
1148;14604;26976;17434;7.886528
1149;14604;25724;17503;7.891448
1150;14604;25963;17129;7.896623
1151;14604;26104;17455;7.902183
1152;14604;25902;17652;7.907870
1153;14604;26129;17507;7.913507
1154;14604;26169;17649;7.919166
1155;14604;26391;17884;7.924950
1156;14604;26758;17351;7.931742
1157;14604;26769;17708;7.938913
1158;14604;26742;17384;7.946106
1159;14604;25978;17702;7.954289
1160;14594;26342;17705;7.962590
1161;14594;26391;17906;7.970896
1162;14594;25879;17828;7.980288
1163;14594;25878;17736;7.988894
1164;14594;26221;17361;7.997210
1165;14594;25810;17218;8.005631
1166;14594;26394;17237;8.014308
1167;14594;26386;17288;8.022740
1168;14594;26221;17645;8.031096
1169;14594;26820;17859;8.039850
1170;14594;26161;17024;8.047793
1171;14594;26155;17204;8.055742
1172;14594;26131;17381;8.063653
1173;14594;26782;17714;8.072017
1174;14594;25968;17417;8.080157
1175;14594;25952;17190;8.088274
1176;14594;25836;17259;8.095836
1177;14594;26027;17400;8.103539
1178;14594;25904;17638;8.111377
1179;14594;26357;17591;8.119101
1180;14594;25742;17649;8.126740
1181;14594;26601;17677;8.134564
1182;14594;26352;17566;8.142240
1183;14594;26014;17298;8.150022
1184;14594;26012;17567;8.157636
1185;14594;26009;17326;8.165284
1186;14594;26088;17156;8.173104
1187;14594;26188;17610;8.181809
1188;14594;25804;17322;8.189907
1189;14594;26455;17822;8.198306
1190;14594;27052;17786;8.206640
1191;14594;26409;17693;8.214944
1192;14594;26261;17726;8.223096
1193;14594;26176;17791;8.231094
1194;14594;25891;17035;8.238966
1195;14594;26317;17558;8.246876
1196;14594;26346;17086;8.254312
1197;14594;26152;17574;8.260279
1198;14594;26576;17445;8.265445
1199;14594;26665;17337;8.270466
1200;14594;26019;17206;8.274551
1201;14594;26344;17538;8.278672
1202;14594;26118;17320;8.282248
1203;14594;25963;18279;8.286220
1204;14594;25890;17910;8.291263
1205;14594;26392;17949;8.296656
1206;14594;26315;17538;8.302578
1207;14594;26005;17901;8.307995
1208;14594;26189;17503;8.313321
1209;14594;26378;17365;8.319360
1210;14594;26392;17595;8.325809
1211;14594;26495;17894;8.333258
1212;14594;26211;17816;8.340174
1213;14594;26676;17304;8.347363
1214;14570;26787;17567;8.354449
1215;14570;25693;17722;8.361523
1216;14570;26786;17849;8.369528
1217;14570;26043;17142;8.376911
1218;14570;25926;17269;8.384382
1219;14553;26270;17669;8.391480
1220;14553;26320;17468;8.399189
1221;14529;25975;17237;8.407451
1222;14529;25974;17249;8.415810
1223;14512;25994;17441;8.423908
1224;14512;26155;17246;8.432101
1225;14512;26070;17218;8.441263
1226;14508;26173;16942;8.449605
1227;14508;26441;17582;8.457975
1228;14508;26499;17755;8.466624
1229;14491;25883;17162;8.476384
1230;14491;26485;17580;8.484550
1231;14491;26002;17286;8.491743
1232;14491;25868;17301;8.498833
1233;14491;26083;17432;8.505988
1234;14454;25816;17097;8.512923
1235;14454;26107;18001;8.520159
1236;14454;26128;17843;8.527795
1237;14454;26566;17192;8.535220
1238;14454;26058;17522;8.542503
1239;14454;25730;17656;8.549671
1240;14454;25974;16892;8.556785
1241;14454;26469;17261;8.563587
1242;14454;26223;17337;8.570589
1243;14454;26157;17204;8.577762
1244;14454;26088;17317;8.586043
1245;14454;26299;17411;8.594382
1246;14454;25954;17383;8.602704
1247;14454;26567;17266;8.610906
1248;14454;26349;17697;8.619166
1249;14454;26995;17219;8.627142
1250;14454;26531;16850;8.635106
1251;14454;26152;17706;8.643190
1252;14454;26110;17228;8.651329
1253;14449;26065;17209;8.659438
1254;14435;25970;17308;8.668019
1255;14433;26116;17415;8.676726
1256;14433;26203;17333;8.685539
1257;14433;26042;17634;8.694297
1258;14433;26386;17475;8.704326
1259;14433;26301;17487;8.713397
1260;14433;26383;17551;8.722367
1261;14433;26270;16989;8.731391
1262;14433;25907;17676;8.740368
1263;14433;26410;17225;8.749279
1264;14433;26172;17438;8.757718
1265;14433;26239;17287;8.766046
1266;14433;26019;17359;8.775290
1267;14433;26001;17353;8.783372
1268;14433;26223;17436;8.792312
1269;14433;26089;17390;8.800537
1270;14433;25956;17314;8.808815
1271;14433;26113;17147;8.817380
1272;14433;26000;17643;8.825600
1273;14433;26581;17706;8.833423
1274;14433;25839;17491;8.841092
1275;14433;26198;17825;8.848858
1276;14433;26155;17311;8.856446
1277;14433;25965;16879;8.863895
1278;14433;26047;17446;8.869958
1279;14433;26043;17492;8.875373
1280;14433;26533;17409;8.880843
1281;14433;26342;17658;8.888097
1282;14433;26551;17675;8.895303
1283;14433;25874;17354;8.902433
1284;14433;25873;17297;8.909618
1285;14433;25994;17633;8.916911
1286;14433;25940;17449;8.924029
1287;14433;25973;17460;8.931350
1288;14433;26124;16918;8.938418
1289;14433;26174;17474;8.945731
1290;14433;26293;17241;8.952927
1291;14433;26409;17220;8.960448
1292;14433;26340;17225;8.967689
1293;14433;26070;17136;8.974999
1294;14433;25867;17109;8.981966
1295;14421;26039;17601;8.989299
1296;14421;25774;17408;8.996599
1297;14421;25928;17017;9.003953
1298;14421;25975;17352;9.011299
1299;14421;26094;17632;9.018735
1300;14421;26187;17544;9.026243
1301;14421;26245;17681;9.033565
1302;14421;26146;17359;9.039883
1303;14421;26823;17305;9.045429
1304;14409;26112;17163;9.050004
1305;14409;25663;17290;9.054528
1306;14409;26400;17783;9.058655
1307;14409;26333;17726;9.062660
1308;14409;25824;17460;9.066468
1309;14409;25766;17182;9.070825
1310;14409;26506;17712;9.075920
1311;14406;25928;17235;9.081064
1312;14406;26900;17374;9.086455
1313;14406;26112;17140;9.091909
1314;14366;26473;16996;9.098151
1315;14366;26407;17117;9.105313
1316;14366;25740;17301;9.112541
1317;14366;25911;17083;9.119623
1318;14366;26074;17188;9.126740
1319;14366;26780;17351;9.133986
1320;14366;26143;17027;9.140933
1321;14366;26300;17073;9.148218
1322;14366;26468;17248;9.155203
1323;14366;26009;17193;9.162445
1324;14366;26157;17426;9.169746
1325;14366;25968;17356;9.177309
1326;14366;26000;17621;9.184715
1327;14366;25914;17302;9.192460
1328;14366;26202;17661;9.199880
1329;14366;25993;17356;9.207422
1330;14366;26332;17283;9.214637
1331;14366;26261;17374;9.221852
1332;14366;26656;17360;9.229216
1333;14366;26013;16799;9.236382
1334;14366;25769;17160;9.243652
1335;14366;26242;17580;9.250773
1336;14366;26377;17493;9.257967
1337;14366;25627;17338;9.265109
1338;14366;26652;17263;9.272274
1339;14336;25929;17447;9.279388
1340;14336;26477;17159;9.286511
1341;14336;25932;17283;9.293730
1342;14330;25805;16863;9.300806
1343;14330;25983;17255;9.307913
1344;14330;26208;17423;9.315186
1345;14330;26710;17166;9.322457
1346;14330;27026;17317;9.329620
1347;14330;26141;17107;9.337112
1348;14330;26692;17350;9.344160
1349;14330;26401;17194;9.351244
1350;14330;25923;17326;9.358359
1351;14330;26212;17637;9.365789
1352;14330;26185;16765;9.372931
1353;14317;25850;16985;9.380677
1354;14317;25974;17060;9.387870
1355;14317;26009;17253;9.395211
1356;14317;25742;17501;9.402395
1357;14317;25741;16929;9.409727
1358;14317;26503;17206;9.416751
1359;14317;26049;17544;9.424059
1360;14317;26016;17298;9.431192
1361;14317;26327;17161;9.439375
1362;14317;26017;17263;9.447845
1363;14317;26286;17163;9.456238
1364;14317;26158;17370;9.464489
1365;14317;26241;17536;9.472870
1366;14317;26452;17351;9.481308
1367;14317;26251;17392;9.489737
1368;14317;25848;17318;9.498042
1369;14317;26166;17264;9.506608
1370;14317;25866;17500;9.514649
1371;14317;25829;16980;9.523246
1372;14317;25845;17567;9.531478
1373;14317;26591;17118;9.539509
1374;14317;25865;16655;9.546871
1375;14317;26154;17588;9.554634
1376;14317;26501;17107;9.562480
1377;14317;25975;17523;9.569590
1378;14317;26298;17174;9.575611
1379;14317;26441;17556;9.580787
1380;14317;26279;17277;9.585527
1381;14317;26546;17355;9.589745
1382;14317;25791;17702;9.593840
1383;14317;25747;17372;9.597847
1384;14317;26494;17734;9.601527
1385;14317;26439;17643;9.605204
1386;14317;26304;17149;9.608828
1387;14315;26454;17373;9.612469
1388;14315;26358;17531;9.616155
1389;14315;26095;17577;9.619846
1390;14315;26040;17331;9.623582
1391;14315;26659;17404;9.627477
1392;14315;26284;17588;9.631272
1393;14315;26102;17546;9.635124
1394;14315;26672;17309;9.638920
1395;14310;26322;17242;9.642628
1396;14264;25947;17504;9.646301
1397;14264;26237;17415;9.649998
1398;14264;26366;17455;9.653700
1399;14259;26136;17273;9.657577
1400;14259;26161;16851;9.661159
1401;14259;26311;16667;9.664777
1402;14259;26018;17360;9.668323
1403;14259;26416;17040;9.671844
1404;14259;26200;16890;9.675424
1405;14259;26621;17052;9.678915
1406;14259;26669;17043;9.682389
1407;14259;25853;17400;9.685971
1408;14259;26132;17128;9.689791
1409;14259;25970;17110;9.693967
1410;14241;26584;17131;9.698319
1411;14241;26046;17234;9.703058
1412;14241;25961;16895;9.708158
1413;14241;26238;17264;9.713047
1414;14219;26311;17203;9.718109
1415;14219;26405;17279;9.723955
1416;14219;25869;16723;9.729747
1417;14219;26161;17359;9.735722
1418;14219;25872;17767;9.741769
1419;14219;26155;17269;9.747787
1420;14219;26516;17346;9.754439
1421;14219;26161;17255;9.761651
1422;14219;26261;17305;9.769152
1423;14219;25887;16935;9.776373
1424;14219;26460;17116;9.783689
1425;14219;26382;17317;9.790923
1426;14219;26160;17255;9.798276
1427;14219;25925;17408;9.805612
1428;14194;26589;17586;9.812996
1429;14194;25938;17103;9.820479
1430;14194;26337;17329;9.827862
1431;14194;26889;17372;9.835257
1432;14194;25583;16886;9.840983
1433;14194;26093;17016;9.846381
1434;14194;26145;17215;9.851079
1435;14194;25874;17081;9.855514
1436;14194;26132;17226;9.859562
1437;14194;26181;17516;9.863754
1438;14194;26146;17245;9.867545
1439;14194;25963;17205;9.871295
